ID,Possession Status,Availability Starts From,Developer,Units Available,Price,Booking Amount,Project Name,Carpet Area,Area Name,Parking,City,Covered Area,Location,Property,Maintenance Charges,Helper Column
9497,Under Construction,Jun '25,NA,110,7350000,50000,NA,720,Manpada,"1 Covered, 1 Open",Thane,1200,"Manpada, Thane",2 BHK Flat,900,"NA, NA, Thane, 7350000"
8027,Under Construction,Jun '25,NA,110,7350000,50000,NA,720,Manpada,"1 Covered, 1 Open",Thane,1200,"Manpada, Thane",2 BHK Flat,900,"NA, NA, Thane, 7350000"
11345,Under Construction,Dec '23,NA,6,7357500,100000,NA,677,Dombivli East,"1 Covered, 1 Open",Thane,981,"Dombivli East, Thane",2 BHK Flat,2943,"NA, NA, Thane, 7357500"
6541,Ready to Move,Dec '22,NA,0,7400000,200000,NA,468,Kopri,1 Open,Thane,468,"Kopri, Thane",1 BHK Flat,8,"NA, NA, Thane, 7400000"
9519,Ready to Move,NA,NA,NA,750000,NA,NA,NA,Thane West,NA,Thane,415,NA,NA,NA,"NA, NA, Thane, 750000"
8049,Ready to Move,NA,NA,NA,750000,NA,NA,NA,Thane West,NA,Thane,415,NA,NA,NA,"NA, NA, Thane, 750000"
11666,Ready to Move,NA,NA,NA,7500000,NA,NA,815,Dombivli East,NA,Thane,815,"Dombivli East, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7500000"
11618,Ready to Move,NA,NA,NA,7500000,NA,NA,NA,Dombivli East,NA,Thane,840,"Dombivli East, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7500000"
11582,Ready to Move,NA,NA,NA,7500000,100000,NA,480,Dombivli East,NA,Thane,635,"Dombivli East, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7500000"
11567,Ready to Move,NA,NA,1,7500000,NA,NA,700,Dombivli East,1 Open,Thane,1050,"Dombivli East, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7500000"
11544,Under Construction,Jun '25,NA,NA,7500000,500000,NA,719,Dombivli East,NA,Thane,1028,"Dombivli East, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7500000"
11393,Ready to Move,NA,NA,NA,7500000,NA,NA,725,Dombivli East,NA,Thane,943,"Dombivli East, Thane",2 BHK Flat,4000,"NA, NA, Thane, 7500000"
9543,Under Construction,Dec '24,NA,5,7500000,500000,NA,470,Manpada,1 Covered,Thane,750,"Manpada, Thane",1 BHK Flat,5,"NA, NA, Thane, 7500000"
9077,Ready to Move,NA,NA,NA,7500000,0,NA,379,Naupada,NA,Thane,462,"Naupada, Thane",1 BHK Flat,2000,"NA, NA, Thane, 7500000"
9068,Ready to Move,NA,NA,NA,7500000,NA,NA,NA,Wagle Industrial Estate,NA,Thane,715,"Wagle Industrial Estate, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7500000"
9060,Ready to Move,NA,NA,NA,7500000,NA,NA,750,Thane West,NA,Thane,900,NA,NA,NA,"NA, NA, Thane, 7500000"
8877,Ready to Move,NA,NA,NA,7500000,NA,NA,535,Thane West,NA,Thane,750,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7500000"
8794,Ready to Move,NA,NA,NA,7500000,NA,NA,380,Khopat,NA,Thane,540,"Khopat, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7500000"
8756,Ready to Move,NA,NA,NA,7500000,NA,NA,530,Charai,NA,Thane,NA,"Charai, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7500000"
8754,Ready to Move,NA,NA,NA,7500000,NA,NA,460,Khopat,NA,Thane,600,"Khopat, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7500000"
8616,Ready to Move,NA,NA,NA,7500000,100000,NA,465,Lok Puram,NA,Thane,490,"Lok Puram, Thane",1 BHK Flat,1,"NA, NA, Thane, 7500000"
8600,Ready to Move,NA,NA,NA,7500000,NA,NA,639,Balkum Naka,NA,Thane,745,"Balkum Naka, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7500000"
8507,Ready to Move,NA,NA,1,7500000,1000000,NA,455,Thane West,1 Covered,Thane,550,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7500000"
8171,Under Construction,Dec '23,NA,0,7500000,100000,NA,680,Anand Nagar Thane West,1 Open,Thane,680,"Anand Nagar Thane West, Thane",2 BHK Flat,3500,"NA, NA, Thane, 7500000"
8073,Under Construction,Dec '24,NA,5,7500000,500000,NA,470,Manpada,1 Covered,Thane,750,"Manpada, Thane",1 BHK Flat,5,"NA, NA, Thane, 7500000"
7608,Ready to Move,NA,NA,NA,7500000,0,NA,379,Naupada,NA,Thane,462,"Naupada, Thane",1 BHK Flat,2000,"NA, NA, Thane, 7500000"
7599,Ready to Move,NA,NA,NA,7500000,NA,NA,NA,Wagle Industrial Estate,NA,Thane,715,"Wagle Industrial Estate, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7500000"
7591,Ready to Move,NA,NA,NA,7500000,NA,NA,750,Thane West,NA,Thane,900,NA,NA,NA,"NA, NA, Thane, 7500000"
7407,Ready to Move,NA,NA,NA,7500000,NA,NA,535,Thane West,NA,Thane,750,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7500000"
7324,Ready to Move,NA,NA,NA,7500000,NA,NA,380,Khopat,NA,Thane,540,"Khopat, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7500000"
7286,Ready to Move,NA,NA,NA,7500000,NA,NA,530,Charai,NA,Thane,NA,"Charai, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7500000"
7284,Ready to Move,NA,NA,NA,7500000,NA,NA,460,Khopat,NA,Thane,600,"Khopat, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7500000"
7146,Ready to Move,NA,NA,NA,7500000,100000,NA,465,Lok Puram,NA,Thane,490,"Lok Puram, Thane",1 BHK Flat,1,"NA, NA, Thane, 7500000"
7130,Ready to Move,NA,NA,NA,7500000,NA,NA,639,Balkum Naka,NA,Thane,745,"Balkum Naka, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7500000"
7037,Ready to Move,NA,NA,1,7500000,1000000,NA,455,Thane West,1 Covered,Thane,550,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7500000"
6701,Under Construction,Dec '23,NA,0,7500000,100000,NA,680,Anand Nagar Thane West,1 Open,Thane,680,"Anand Nagar Thane West, Thane",2 BHK Flat,3500,"NA, NA, Thane, 7500000"
6626,Ready to Move,NA,NA,NA,7500000,NA,NA,NA,Kopri,NA,Thane,620,"Kopri, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7500000"
6621,Ready to Move,NA,NA,NA,7500000,NA,NA,NA,Thane East,NA,Thane,530,"Thane East, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7500000"
11934,Ready to Move,NA,NA,2,7519000,100000,NA,624,Dombivli East,1 Open,Thane,920,"Dombivli East, Thane",2 BHK Flat,3000,"NA, NA, Thane, 7519000"
11295,Ready to Move,NA,NA,NA,7600000,100000,NA,798,Dombivli East,NA,Thane,1098,"Dombivli East, Thane",3 BHK Flat,NA,"NA, NA, Thane, 7600000"
9049,Ready to Move,NA,NA,NA,7600000,NA,NA,NA,Thane West,NA,Thane,860,"Thane West, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7600000"
8717,Ready to Move,NA,NA,NA,7600000,NA,NA,NA,Naupada,NA,Thane,375,"Naupada, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7600000"
7580,Ready to Move,NA,NA,NA,7600000,NA,NA,NA,Thane West,NA,Thane,860,"Thane West, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7600000"
7247,Ready to Move,NA,NA,NA,7600000,NA,NA,NA,Naupada,NA,Thane,375,"Naupada, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7600000"
9506,Ready to Move,Jun '16,NA,1,7695000,100000,NA,NA,Patlipada,4 Open,Thane,855,"Patlipada, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7695000"
8036,Ready to Move,Jun '16,NA,1,7695000,100000,NA,NA,Patlipada,4 Open,Thane,855,"Patlipada, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7695000"
9028,Ready to Move,NA,NA,NA,7700000,NA,NA,485,Gawand Baug,NA,Thane,NA,"Gawand Baug, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7700000"
8935,Ready to Move,NA,NA,0,7700000,NA,NA,630,Owale,NA,Thane,NA,"Owale, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7700000"
8727,Ready to Move,NA,NA,NA,7700000,NA,NA,NA,Majiwada,NA,Thane,554,"Majiwada, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7700000"
8701,Ready to Move,NA,NA,NA,7700000,0,NA,500,Jambli Naka,NA,Thane,550,"Jambli Naka, Thane",2 BHK Flat,1000,"NA, NA, Thane, 7700000"
7559,Ready to Move,NA,NA,NA,7700000,NA,NA,485,Gawand Baug,NA,Thane,NA,"Gawand Baug, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7700000"
7465,Ready to Move,NA,NA,0,7700000,NA,NA,630,Owale,NA,Thane,NA,"Owale, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7700000"
7257,Ready to Move,NA,NA,NA,7700000,NA,NA,NA,Majiwada,NA,Thane,554,"Majiwada, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7700000"
7231,Ready to Move,NA,NA,NA,7700000,0,NA,500,Jambli Naka,NA,Thane,550,"Jambli Naka, Thane",2 BHK Flat,1000,"NA, NA, Thane, 7700000"
11560,Ready to Move,NA,NA,NA,7800000,NA,NA,700,Dombivli East,NA,Thane,965,"Dombivli East, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7800000"
11405,Ready to Move,NA,NA,1,7800000,200000,NA,847,Dombivli East,NA,Thane,1161,"Dombivli East, Thane",3 BHK Flat,3000,"NA, NA, Thane, 7800000"
8897,Ready to Move,NA,NA,1,7800000,100000,NA,360,Panch Pakhdi,1 Open,Thane,480,"Panch Pakhdi, Thane",1 BHK Flat,100,"NA, NA, Thane, 7800000"
8879,Ready to Move,NA,NA,0,7800000,NA,NA,NA,Majiwada,NA,Thane,550,"Majiwada, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7800000"
7427,Ready to Move,NA,NA,1,7800000,100000,NA,360,Panch Pakhdi,1 Open,Thane,480,"Panch Pakhdi, Thane",1 BHK Flat,100,"NA, NA, Thane, 7800000"
7409,Ready to Move,NA,NA,0,7800000,NA,NA,NA,Majiwada,NA,Thane,550,"Majiwada, Thane",2 BHK Flat,NA,"NA, NA, Thane, 7800000"
6599,Ready to Move,Dec '22,NA,0,7800000,200000,NA,492,Kopri,1 Open,Thane,492,"Kopri, Thane",1 BHK Flat,8,"NA, NA, Thane, 7800000"
6581,Ready to Move,Dec '22,NA,0,7800000,200000,NA,492,Kopri,1 Open,Thane,492,"Kopri, Thane",1 BHK Flat,8,"NA, NA, Thane, 7800000"
6572,Ready to Move,NA,NA,1,7800000,500000,NA,480,Thane East,NA,Thane,600,"Thane East, Thane",2 BHK Flat,0,"NA, NA, Thane, 7800000"
6568,Ready to Move,NA,NA,NA,7800000,NA,NA,NA,Thane East,NA,Thane,575,"Thane East, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7800000"
8687,Ready to Move,NA,NA,0,7900000,100000,NA,NA,Waghbil,18 Covered,Thane,650,"Waghbil, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7900000"
7217,Ready to Move,NA,NA,0,7900000,100000,NA,NA,Waghbil,18 Covered,Thane,650,"Waghbil, Thane",1 BHK Flat,NA,"NA, NA, Thane, 7900000"
12583,Ready to Move,NA,NA,NA,8000000,NA,NA,NA,Kalyan West,NA,Thane,880,"Kalyan West, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8000000"
11600,Ready to Move,NA,NA,NA,8000000,NA,NA,545,Dombivli East,NA,Thane,750,"Dombivli East, Thane",1 BHK Flat,305,"NA, NA, Thane, 8000000"
11589,Ready to Move,NA,NA,NA,8000000,NA,NA,NA,Dombivli East,NA,Thane,1025,"Dombivli East, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8000000"
11407,Ready to Move,NA,NA,NA,8000000,NA,NA,940,Dombivli East,1 Open,Thane,1300,"Dombivli East, Thane",2 BHK Flat,1000,"NA, NA, Thane, 8000000"
9445,Ready to Move,NA,NA,NA,8000000,200000,NA,530,Kolbad,NA,Thane,900,"Kolbad, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
9294,Ready to Move,NA,NA,NA,8000000,NA,NA,400,Thane West,NA,Thane,475,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
9288,Ready to Move,NA,NA,NA,8000000,NA,NA,NA,Naupada,NA,Thane,388,"Naupada, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
9217,Ready to Move,NA,NA,NA,8000000,NA,NA,540,Khopat,NA,Thane,NA,"Khopat, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
9207,Ready to Move,NA,NA,NA,8000000,100000,NA,NA,Kolshet Road,NA,Thane,450,"Kolshet Road, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
9151,Ready to Move,NA,NA,NA,8000000,NA,NA,NA,Vartak Nagar,NA,Thane,650,"Vartak Nagar, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
9131,Ready to Move,NA,NA,NA,8000000,NA,NA,NA,Naupada,NA,Thane,533,"Naupada, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
9107,Ready to Move,NA,NA,NA,8000000,NA,NA,NA,Thane West,1 Covered,Thane,571,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
8882,Ready to Move,NA,NA,NA,8000000,200000,NA,670,Waghbil,NA,Thane,790,"Waghbil, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8000000"
8859,Ready to Move,NA,NA,NA,8000000,NA,NA,419,Thane West,NA,Thane,550,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
8802,Ready to Move,NA,NA,NA,8000000,NA,NA,NA,Majiwada,10 Open,Thane,770,"Majiwada, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8000000"
8650,Ready to Move,NA,NA,NA,8000000,NA,NA,442,Kolshet Road,NA,Thane,442,"Kolshet Road, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
8424,Ready to Move,NA,NA,NA,8000000,500000,NA,425,Louis Wadi,1 Open,Thane,550,"Louis Wadi, Thane",1 BHK Flat,3000,"NA, NA, Thane, 8000000"
8367,Ready to Move,NA,NA,NA,8000000,100000,NA,438,Charai,NA,Thane,635,"Charai, Thane",1 BHK Flat,1,"NA, NA, Thane, 8000000"
7976,Ready to Move,NA,NA,NA,8000000,200000,NA,530,Kolbad,NA,Thane,900,"Kolbad, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
7826,Ready to Move,NA,NA,NA,8000000,NA,NA,400,Thane West,NA,Thane,475,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
7820,Ready to Move,NA,NA,NA,8000000,NA,NA,NA,Naupada,NA,Thane,388,"Naupada, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
7749,Ready to Move,NA,NA,NA,8000000,NA,NA,540,Khopat,NA,Thane,NA,"Khopat, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
7739,Ready to Move,NA,NA,NA,8000000,100000,NA,NA,Kolshet Road,NA,Thane,450,"Kolshet Road, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
7683,Ready to Move,NA,NA,NA,8000000,NA,NA,NA,Vartak Nagar,NA,Thane,650,"Vartak Nagar, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
7663,Ready to Move,NA,NA,NA,8000000,NA,NA,NA,Naupada,NA,Thane,533,"Naupada, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
7638,Ready to Move,NA,NA,NA,8000000,NA,NA,NA,Thane West,1 Covered,Thane,571,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
7412,Ready to Move,NA,NA,NA,8000000,200000,NA,670,Waghbil,NA,Thane,790,"Waghbil, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8000000"
7389,Ready to Move,NA,NA,NA,8000000,NA,NA,419,Thane West,NA,Thane,550,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
7332,Ready to Move,NA,NA,NA,8000000,NA,NA,NA,Majiwada,10 Open,Thane,770,"Majiwada, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8000000"
7180,Ready to Move,NA,NA,NA,8000000,NA,NA,442,Kolshet Road,NA,Thane,442,"Kolshet Road, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
6954,Ready to Move,NA,NA,NA,8000000,500000,NA,425,Louis Wadi,1 Open,Thane,550,"Louis Wadi, Thane",1 BHK Flat,3000,"NA, NA, Thane, 8000000"
6897,Ready to Move,NA,NA,NA,8000000,100000,NA,438,Charai,NA,Thane,635,"Charai, Thane",1 BHK Flat,1,"NA, NA, Thane, 8000000"
6619,Ready to Move,NA,NA,NA,8000000,NA,NA,NA,Thane East,1 Covered,Thane,600,"Thane East, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8000000"
6617,Ready to Move,NA,NA,NA,8000000,NA,NA,426,Kopri,NA,Thane,550,NA,NA,1200,"NA, NA, Thane, 8000000"
11369,Under Construction,Jun '24,NA,NA,8100000,100000,NA,760,Dombivli East,NA,Thane,1100,"Dombivli East, Thane",3 BHK Flat,NA,"NA, NA, Thane, 8100000"
11426,Ready to Move,NA,NA,0,8200000,NA,NA,860,Dombivli East,NA,Thane,1080,"Dombivli East, Thane",3 BHK Flat,NA,"NA, NA, Thane, 8200000"
9112,Ready to Move,NA,NA,NA,8200000,NA,NA,670,Manpada,NA,Thane,NA,"Manpada, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8200000"
7643,Ready to Move,NA,NA,NA,8200000,NA,NA,670,Manpada,NA,Thane,NA,"Manpada, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8200000"
9124,Ready to Move,NA,NA,NA,8250000,NA,NA,NA,Thane West,NA,Thane,550,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8250000"
7656,Ready to Move,NA,NA,NA,8250000,NA,NA,NA,Thane West,NA,Thane,550,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8250000"
8816,Ready to Move,NA,NA,1,8300000,800000,NA,489,Khopat,40 Open,Thane,670,"Khopat, Thane",1 BHK Flat,950,"NA, NA, Thane, 8300000"
7346,Ready to Move,NA,NA,1,8300000,800000,NA,489,Khopat,40 Open,Thane,670,"Khopat, Thane",1 BHK Flat,950,"NA, NA, Thane, 8300000"
12489,Under Construction,Oct '25,NA,50,8400000,100000,NA,792,Kalyan West,NA,Thane,1100,"Kalyan West, Thane",2 BHK Flat,3000,"NA, NA, Thane, 8400000"
11417,Ready to Move,NA,NA,NA,8400000,NA,NA,645,Dombivli East,NA,Thane,900,"Dombivli East, Thane",3 BHK Flat,NA,"NA, NA, Thane, 8400000"
9240,Ready to Move,NA,NA,NA,8400000,NA,NA,NA,Pawar Nagar,NA,Thane,700,"Pawar Nagar, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8400000"
8653,Ready to Move,NA,NA,NA,8400000,NA,NA,NA,Teen Hath Naka,NA,Thane,650,"Teen Hath Naka, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8400000"
8638,Ready to Move,NA,NA,NA,8400000,NA,NA,NA,Vrindavan Society,1 Open,Thane,745,"Vrindavan Society, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8400000"
7772,Ready to Move,NA,NA,NA,8400000,NA,NA,NA,Pawar Nagar,NA,Thane,700,"Pawar Nagar, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8400000"
7183,Ready to Move,NA,NA,NA,8400000,NA,NA,NA,Teen Hath Naka,NA,Thane,650,"Teen Hath Naka, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8400000"
7168,Ready to Move,NA,NA,NA,8400000,NA,NA,NA,Vrindavan Society,1 Open,Thane,745,"Vrindavan Society, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8400000"
12575,Ready to Move,NA,NA,NA,8500000,NA,NA,NA,Kalyan West,2 Covered,Thane,1130,"Kalyan West, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8500000"
12527,Ready to Move,NA,NA,NA,8500000,NA,NA,650,Kalyan West,NA,Thane,1000,"Kalyan West, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8500000"
12496,Under Construction,Dec '25,NA,NA,8500000,100000,NA,696,Kalyan West,1 Open,Thane,970,"Kalyan West, Thane",2 BHK Flat,2500,"NA, NA, Thane, 8500000"
12421,Ready to Move,NA,NA,NA,8500000,NA,NA,NA,Kalyan East,NA,Thane,865,"Kalyan East, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8500000"
11575,Ready to Move,NA,NA,NA,8500000,100000,NA,1050,Tilak Nagar,NA,Thane,1300,"Tilak Nagar, Thane",3 BHK Flat,NA,"NA, NA, Thane, 8500000"
11459,Ready to Move,NA,NA,NA,8500000,NA,NA,750,Dombivli East,NA,Thane,1070,"Dombivli East, Thane",3 BHK Flat,NA,"NA, NA, Thane, 8500000"
9515,Ready to Move,NA,NA,NA,8500000,NA,NA,NA,Panch Pakhdi,NA,Thane,850,"Panch Pakhdi, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8500000"
9493,Ready to Move,NA,NA,NA,8500000,NA,NA,NA,Bhayandarpada,1 Covered,Thane,950,"Bhayandarpada, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8500000"
9186,Ready to Move,NA,NA,NA,8500000,NA,NA,500,Vartak Nagar,NA,Thane,565,"Vartak Nagar, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8500000"
9178,Ready to Move,NA,NA,NA,8500000,100000,NA,450,Hiranandani Estate,NA,Thane,620,"Hiranandani Estate, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8500000"
9123,Ready to Move,NA,NA,NA,8500000,NA,NA,NA,Thane West,NA,Thane,465,"Thane West, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8500000"
9120,Ready to Move,NA,NA,NA,8500000,NA,NA,475,Thane West,NA,Thane,615,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8500000"
9073,Ready to Move,NA,NA,NA,8500000,NA,NA,NA,Thane West,NA,Thane,738,"Thane West, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8500000"
8855,Ready to Move,NA,NA,0,8500000,NA,NA,500,Charai,NA,Thane,NA,"Charai, Thane",1 BHK Flat,530,"NA, NA, Thane, 8500000"
8770,Ready to Move,NA,NA,1,8500000,NA,NA,313,Bhaskar Colony,NA,Thane,400,"Bhaskar Colony, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8500000"
8692,Ready to Move,NA,NA,0,8500000,0,NA,470,Vartak Nagar,1 Covered,Thane,585,"Vartak Nagar, Thane",1 BHK Flat,2700,"NA, NA, Thane, 8500000"
8574,Ready to Move,NA,NA,1,8500000,NA,NA,460,Thane West,NA,Thane,600,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8500000"
8410,Ready to Move,NA,NA,1,8500000,100000,NA,410,Hariniwas Circle,NA,Thane,525,"Hariniwas Circle, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8500000"
8045,Ready to Move,NA,NA,NA,8500000,NA,NA,NA,Panch Pakhdi,NA,Thane,850,"Panch Pakhdi, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8500000"
8023,Ready to Move,NA,NA,NA,8500000,NA,NA,NA,Bhayandarpada,1 Covered,Thane,950,"Bhayandarpada, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8500000"
7718,Ready to Move,NA,NA,NA,8500000,NA,NA,500,Vartak Nagar,NA,Thane,565,"Vartak Nagar, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8500000"
7710,Ready to Move,NA,NA,NA,8500000,100000,NA,450,Hiranandani Estate,NA,Thane,620,"Hiranandani Estate, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8500000"
7655,Ready to Move,NA,NA,NA,8500000,NA,NA,NA,Thane West,NA,Thane,465,"Thane West, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8500000"
7652,Ready to Move,NA,NA,NA,8500000,NA,NA,475,Thane West,NA,Thane,615,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8500000"
7604,Ready to Move,NA,NA,NA,8500000,NA,NA,NA,Thane West,NA,Thane,738,"Thane West, Thane",2 BHK Flat,NA,"NA, NA, Thane, 8500000"
7385,Ready to Move,NA,NA,0,8500000,NA,NA,500,Charai,NA,Thane,NA,"Charai, Thane",1 BHK Flat,530,"NA, NA, Thane, 8500000"
7300,Ready to Move,NA,NA,1,8500000,NA,NA,313,Bhaskar Colony,NA,Thane,400,"Bhaskar Colony, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8500000"
7222,Ready to Move,NA,NA,0,8500000,0,NA,470,Vartak Nagar,1 Covered,Thane,585,"Vartak Nagar, Thane",1 BHK Flat,2700,"NA, NA, Thane, 8500000"
7104,Ready to Move,NA,NA,1,8500000,NA,NA,460,Thane West,NA,Thane,600,"Thane West, Thane",1 BHK Flat,NA,"NA, NA, Thane, 8500000"
